WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
29/3-1,2943.8500006,442429.3125,6759347.5,-2917.824951,SHETLAND GP.,Kyrre Fm.,,,2.0267593861,2.0054228306,,45.064517975,,,,97.033630371,,,,,,,,,,
29/3-1,2944.0020006,442429.3125,6759347.5,-2917.976807,SHETLAND GP.,Kyrre Fm.,,,2.039945364,2.0139839649,,45.674430847,,,,95.840698242,,,,,,,,,,
29/3-1,2944.1540006,442429.3125,6759347.5,-2918.128662,SHETLAND GP.,Kyrre Fm.,,,2.096198082,2.0343651772,,44.867027283,,,,93.573677063,,,,,,,,,,
29/3-1,2944.3060006,442429.3125,6759347.5,-2918.280518,SHETLAND GP.,Kyrre Fm.,,,2.177229166,2.0587887764,,42.71264267,,,,91.382904053,,,,,,,,,,
29/3-1,2944.4580006,442429.3125,6759347.5,-2918.432617,SHETLAND GP.,Kyrre Fm.,,,2.2657380104,2.0819051266,,40.338500977,,,,90.214813232,,,,,,,,,,
29/3-1,2944.6100006,442429.3125,6759347.5,-2918.584717,SHETLAND GP.,Kyrre Fm.,,,2.3320345879,2.110247612,,39.683280945,,,,90.363037109,,,,,,,,,,
29/3-1,2944.7620006,442429.3125,6759347.5,-2918.736572,SHETLAND GP.,Kyrre Fm.,,,2.3558075428,2.1478593349,,40.599185944,,,,91.476074219,,,,,,,,,,
29/3-1,2944.9140006,442429.3125,6759347.5,-2918.888672,SHETLAND GP.,Kyrre Fm.,,,2.347127676,2.1892640591,,41.594230652,,,,92.89251709,,,,,,,,,,
29/3-1,2945.0660006,442429.3125,6759347.5,-2919.040527,SHETLAND GP.,Kyrre Fm.,,,2.3133449554,2.2276046276,,42.994750977,,,,94.172706604,,,,,,,,,,
29/3-1,2945.2180006,442429.3125,6759347.5,-2919.192627,SHETLAND GP.,Kyrre Fm.,,,2.275042057,2.2521212101,,44.805965424,,,,94.998756409,,,,,,,,,,
29/3-1,2945.3700006,442429.3125,6759347.5,-2919.344727,SHETLAND GP.,Kyrre Fm.,,,2.2622673512,2.2554819584,,46.244155884,,,,95.043807983,,,,,,,,,,
29/3-1,2945.5220006,442429.3125,6759347.5,-2919.496582,SHETLAND GP.,Kyrre Fm.,,,2.2746953964,2.2403361797,,46.974357605,,,,94.348350525,,,,,,,,,,
29/3-1,2945.6740006,442429.3125,6759347.5,-2919.648438,SHETLAND GP.,Kyrre Fm.,,,2.3024835587,2.2207813263,,47.170406342,,,,93.366256714,,,,,,,,,,
29/3-1,2945.8260006,442429.3125,6759347.5,-2919.800293,SHETLAND GP.,Kyrre Fm.,,,2.3361947536,2.2089207172,,46.090431213,,,,92.628067017,,,,,,,,,,
29/3-1,2945.9780006,442429.3125,6759347.5,-2919.952393,SHETLAND GP.,Kyrre Fm.,,,2.3626320362,2.2017812729,,43.610408783,,,,92.352371216,,,,,,,,,,
29/3-1,2946.1300006,442429.3125,6759347.5,-2920.104248,SHETLAND GP.,Kyrre Fm.,,,2.3754105568,2.1967730522,,40.909534454,,,,92.530433655,,,,,,,,,,
29/3-1,2946.2820006,442429.3125,6759347.5,-2920.256348,SHETLAND GP.,Kyrre Fm.,,,2.3684797287,2.1930081844,,38.929542542,,,,93.214607239,,,,,,,,,,
29/3-1,2946.4340006,442429.3125,6759347.5,-2920.408447,SHETLAND GP.,Kyrre Fm.,,,2.3367340565,2.1822831631,,38.691001892,,,,94.247825623,,,,,,,,,,
29/3-1,2946.5860006,442429.34375,6759347.5,-2920.560303,SHETLAND GP.,Kyrre Fm.,,,2.2793710232,2.159373045,,40.670303345,,,,95.146705627,,,,,,,,,,
29/3-1,2946.7380006,442429.34375,6759347.5,-2920.712402,SHETLAND GP.,Kyrre Fm.,,,2.211908102,2.1329038143,,43.426952362,,,,95.435943604,,,,,,,,,,
29/3-1,2946.8900006,442429.34375,6759347.5,-2920.864258,SHETLAND GP.,Kyrre Fm.,,,2.1680574417,2.1149868965,,44.644428253,,,,95.009483337,,,,,,,,,,
29/3-1,2947.0420006,442429.34375,6759347.5,-2921.016357,SHETLAND GP.,Kyrre Fm.,,,2.1626930237,2.0982906818,,44.675289154,,,,94.165710449,,,,,,,,,,
29/3-1,2947.1940006,442429.34375,6759347.5,-2921.168213,SHETLAND GP.,Kyrre Fm.,,,2.1750166416,2.0672061443,,44.450309753,,,,93.335571289,,,,,,,,,,
29/3-1,2947.3460006,442429.34375,6759347.5,-2921.320068,SHETLAND GP.,Kyrre Fm.,,,2.1829354763,2.0293135643,,43.416236877,,,,92.924766541,,,,,,,,,,
29/3-1,2947.4980006,442429.34375,6759347.5,-2921.472168,SHETLAND GP.,Kyrre Fm.,,,2.1775345802,1.9990776777,,43.055450439,,,,93.152687073,,,,,,,,,,
29/3-1,2947.6500006,442429.34375,6759347.5,-2921.624023,SHETLAND GP.,Kyrre Fm.,,,2.1563968658,1.9810999632,,42.202533722,,,,94.076225281,,,,,,,,,,
29/3-1,2947.8020006,442429.34375,6759347.5,-2921.776123,SHETLAND GP.,Kyrre Fm.,,,2.1173827648,1.9676817656,,40.672569275,,,,95.688247681,,,,,,,,,,
29/3-1,2947.9540006,442429.34375,6759347.5,-2921.928223,SHETLAND GP.,Kyrre Fm.,,,2.0642518997,1.951441884,,40.553409576,,,,97.5885849,,,,,,,,,,
29/3-1,2948.1060006,442429.34375,6759347.5,-2922.080078,SHETLAND GP.,Kyrre Fm.,,,2.0116803646,1.9288480282,,43.277191162,,,,98.868255615,,,,,,,,,,
29/3-1,2948.2580006,442429.34375,6759347.0,-2922.232178,SHETLAND GP.,Kyrre Fm.,,,1.9649866819,1.8974262476,,47.425964355,,,,98.864593506,,,,,,,,,,
29/3-1,2948.4100006,442429.34375,6759347.0,-2922.384033,SHETLAND GP.,Kyrre Fm.,,,1.9293992519,1.8602390289,,48.102977753,,,,97.889572144,,,,,,,,,,
29/3-1,2948.5620006,442429.34375,6759347.0,-2922.536133,SHETLAND GP.,Kyrre Fm.,,,1.9182021618,1.8199298382,,46.053707123,,,,96.860580444,,,,,,,,,,
29/3-1,2948.7140006,442429.34375,6759347.0,-2922.687988,SHETLAND GP.,Kyrre Fm.,,,1.9266256094,1.7834849358,,43.930744171,,,,96.448814392,,,,,,,,,,
29/3-1,2948.8660006,442429.34375,6759347.0,-2922.839844,SHETLAND GP.,Kyrre Fm.,,,1.9286103249,1.7684077024,,42.639640808,,,,96.772453308,,,,,,,,,,
29/3-1,2949.0180006,442429.34375,6759347.0,-2922.991943,SHETLAND GP.,Kyrre Fm.,,,1.9099448919,1.7715582848,,41.626712799,,,,97.580299377,,,,,,,,,,
29/3-1,2949.1700006,442429.34375,6759347.0,-2923.143799,SHETLAND GP.,Kyrre Fm.,,,1.8777596951,1.7828576565,,39.932579041,,,,98.364105225,,,,,,,,,,
29/3-1,2949.3220006,442429.34375,6759347.0,-2923.295898,SHETLAND GP.,Kyrre Fm.,,,1.8544648886,1.8130185604,,37.665828705,,,,98.479454041,,,,,,,,,,
29/3-1,2949.4740006,442429.34375,6759347.0,-2923.447998,SHETLAND GP.,Kyrre Fm.,,,1.8724533319,1.8557136059,,35.492408752,,,,97.576591492,,,,,,,,,,
29/3-1,2949.6260006,442429.34375,6759347.0,-2923.599854,SHETLAND GP.,Kyrre Fm.,,,1.9341473579,1.8927236795,,34.813026428,,,,95.963058472,,,,,,,,,,
29/3-1,2949.7780006,442429.34375,6759347.0,-2923.751953,SHETLAND GP.,Kyrre Fm.,,,2.0101602077,1.9137638807,,36.804431915,,,,94.52948761,,,,,,,,,,
29/3-1,2949.9300006,442429.34375,6759347.0,-2923.903809,SHETLAND GP.,Kyrre Fm.,,,2.0817635059,1.931981802,,39.064697266,,,,94.140518188,,,,,,,,,,
29/3-1,2950.0820006,442429.34375,6759347.0,-2924.055908,SHETLAND GP.,Kyrre Fm.,,,2.1327097416,1.962061882,,38.827026367,,,,94.838951111,,,,,,,,,,
29/3-1,2950.2340006,442429.34375,6759347.0,-2924.20752,SHETLAND GP.,Kyrre Fm.,,,2.1586055756,1.9992735386,,37.024703979,,,,95.836860657,,,,,,,,,,
29/3-1,2950.3860006,442429.34375,6759347.0,-2924.359619,SHETLAND GP.,Kyrre Fm.,,,2.1714448929,2.0390861034,,36.254863739,,,,96.250823975,,,,,,,,,,
29/3-1,2950.5380006,442429.34375,6759347.0,-2924.511719,SHETLAND GP.,Kyrre Fm.,,,2.1773984432,2.0791034698,,36.828639984,,,,95.723754883,,,,,,,,,,
29/3-1,2950.6900006,442429.375,6759347.0,-2924.663574,SHETLAND GP.,Kyrre Fm.,,,2.1787378788,2.1123178005,,38.686275482,,,,94.682647705,,,,,,,,,,
29/3-1,2950.8420006,442429.375,6759347.0,-2924.815674,SHETLAND GP.,Kyrre Fm.,,,2.1764121056,2.1251001358,,40.256626129,,,,93.990036011,,,,,,,,,,
29/3-1,2950.9940006,442429.375,6759347.0,-2924.967529,SHETLAND GP.,Kyrre Fm.,,,2.1637732983,2.103853941,,39.647827148,,,,94.164253235,,,,,,,,,,
29/3-1,2951.1460006,442429.375,6759347.0,-2925.119629,SHETLAND GP.,Kyrre Fm.,,,2.1305525303,2.0622611046,,37.616764069,,,,94.98412323,,,,,,,,,,
29/3-1,2951.2980006,442429.375,6759347.0,-2925.271729,SHETLAND GP.,Kyrre Fm.,,,2.0825123787,2.0197749138,,35.794128418,,,,95.915718079,,,,,,,,,,
29/3-1,2951.4500006,442429.375,6759347.0,-2925.423584,SHETLAND GP.,Kyrre Fm.,,,2.0335097313,1.9781806469,,35.508399963,,,,96.625495911,,,,,,,,,,
29/3-1,2951.6020006,442429.375,6759347.0,-2925.575684,SHETLAND GP.,Kyrre Fm.,,,1.9886542559,1.9380892515,,36.490066528,,,,96.978088379,,,,,,,,,,
29/3-1,2951.7540006,442429.375,6759347.0,-2925.727295,SHETLAND GP.,Kyrre Fm.,,,1.9577342272,1.8992577791,,37.797393799,,,,97.02671814,,,,,,,,,,
29/3-1,2951.9060006,442429.375,6759347.0,-2925.879395,SHETLAND GP.,Kyrre Fm.,,,1.9478858709,1.8659244776,,39.162998199,,,,96.888504028,,,,,,,,,,
29/3-1,2952.0580006,442429.375,6759347.0,-2926.031494,SHETLAND GP.,Kyrre Fm.,,,1.9488404989,1.8472647667,,40.458320618,,,,96.50567627,,,,,,,,,,
29/3-1,2952.2100006,442429.375,6759347.0,-2926.18335,SHETLAND GP.,Kyrre Fm.,,,1.9572789669,1.8426318169,,41.586032867,,,,95.857772827,,,,,,,,,,
29/3-1,2952.3620006,442429.375,6759347.0,-2926.335449,SHETLAND GP.,Kyrre Fm.,,,1.97166574,1.842132926,,43.371688843,,,,95.215339661,,,,,,,,,,
29/3-1,2952.5140006,442429.375,6759347.0,-2926.487305,SHETLAND GP.,Kyrre Fm.,,,1.9847277403,1.8416340351,,46.009662628,,,,94.89768219,,,,,,,,,,
29/3-1,2952.6660006,442429.375,6759347.0,-2926.639404,SHETLAND GP.,Kyrre Fm.,,,1.9904879332,1.8411103487,,46.997398376,,,,95.03478241,,,,,,,,,,
29/3-1,2952.8180006,442429.375,6759347.0,-2926.791504,SHETLAND GP.,Kyrre Fm.,,,1.9807935953,1.840072155,,45.507259369,,,,95.604644775,,,,,,,,,,
29/3-1,2952.9700006,442429.375,6759347.0,-2926.943359,SHETLAND GP.,Kyrre Fm.,,,1.9576045275,1.8363213539,,42.372055054,,,,96.38873291,,,,,,,,,,
29/3-1,2953.1220006,442429.375,6759347.0,-2927.095459,SHETLAND GP.,Kyrre Fm.,,,1.9274443388,1.8301569223,,41.852394104,,,,97.029182434,,,,,,,,,,
29/3-1,2953.2740006,442429.375,6759347.0,-2927.24707,SHETLAND GP.,Kyrre Fm.,,,1.8952689171,1.8255712986,,43.247226715,,,,97.284866333,,,,,,,,,,
29/3-1,2953.4260006,442429.375,6759347.0,-2927.39917,SHETLAND GP.,Kyrre Fm.,,,1.8672103882,1.826710701,,43.975353241,,,,97.095878601,,,,,,,,,,
29/3-1,2953.5780006,442429.375,6759347.0,-2927.551025,SHETLAND GP.,Kyrre Fm.,,,1.8546768427,1.8323150873,,42.548969269,,,,96.480583191,,,,,,,,,,
29/3-1,2953.7300006,442429.375,6759347.0,-2927.703125,SHETLAND GP.,Kyrre Fm.,,,1.8750269413,1.8415812254,,40.2617836,,,,95.561561584,,,,,,,,,,
29/3-1,2953.8820006,442429.375,6759347.0,-2927.855225,SHETLAND GP.,Kyrre Fm.,,,1.9188133478,1.8612234592,,40.107063293,,,,94.58959198,,,,,,,,,,
29/3-1,2954.0340006,442429.375,6759347.0,-2928.00708,SHETLAND GP.,Kyrre Fm.,,,1.964576602,1.8881868124,,39.744472504,,,,93.873245239,,,,,,,,,,
29/3-1,2954.1860006,442429.375,6759347.0,-2928.15918,SHETLAND GP.,Kyrre Fm.,,,2.0067784786,1.9157142639,,39.677822113,,,,93.576057434,,,,,,,,,,
29/3-1,2954.3380006,442429.375,6759347.0,-2928.311035,SHETLAND GP.,Kyrre Fm.,,,2.0439326763,1.9418411255,,38.656002045,,,,93.644035339,,,,,,,,,,
29/3-1,2954.4900006,442429.375,6759347.0,-2928.463135,SHETLAND GP.,Kyrre Fm.,,,2.0728030205,1.9545265436,,37.551639557,,,,94.089057922,,,,,,,,,,
29/3-1,2954.6420006,442429.40625,6759347.0,-2928.615234,SHETLAND GP.,Kyrre Fm.,,,2.0765655041,1.9509476423,,37.759017944,,,,94.982757568,,,,,,,,,,
29/3-1,2954.7940006,442429.40625,6759347.0,-2928.766846,SHETLAND GP.,Kyrre Fm.,,,2.045229435,1.938470602,,39.117759705,,,,96.229133606,,,,,,,,,,
29/3-1,2954.9460006,442429.40625,6759347.0,-2928.918945,SHETLAND GP.,Kyrre Fm.,,,1.9904360771,1.911678791,,40.640865326,,,,97.511726379,,,,,,,,,,
29/3-1,2955.0980006,442429.40625,6759347.0,-2929.070801,SHETLAND GP.,Kyrre Fm.,,,1.9285159111,1.8700418472,,41.349384308,,,,98.416160583,,,,,,,,,,
29/3-1,2955.2500006,442429.40625,6759347.0,-2929.2229,SHETLAND GP.,Kyrre Fm.,,,1.8692227602,1.8278251886,,41.003917694,,,,98.658592224,,,,,,,,,,
29/3-1,2955.4020006,442429.40625,6759347.0,-2929.375,SHETLAND GP.,Kyrre Fm.,,,1.8250271082,1.7958594561,,39.479366302,,,,98.127174377,,,,,,,,,,
29/3-1,2955.5540006,442429.40625,6759347.0,-2929.526855,SHETLAND GP.,Kyrre Fm.,,,1.8124760389,1.7863429785,,38.973613739,,,,96.99319458,,,,,,,,,,
29/3-1,2955.7060006,442429.40625,6759347.0,-2929.678955,SHETLAND GP.,Kyrre Fm.,,,1.8380830288,1.8016754389,,39.33272934,,,,95.668838501,,,,,,,,,,
29/3-1,2955.8580006,442429.40625,6759347.0,-2929.830811,SHETLAND GP.,Kyrre Fm.,,,1.8863209486,1.8276070356,,41.170848846,,,,94.5729599,,,,,,,,,,
29/3-1,2956.0100006,442429.40625,6759347.0,-2929.98291,SHETLAND GP.,Kyrre Fm.,,,1.9373253584,1.8559360504,,42.024089813,,,,94.078178406,,,,,,,,,,
29/3-1,2956.1620006,442429.40625,6759347.0,-2930.134766,SHETLAND GP.,Kyrre Fm.,,,1.9829730988,1.8847708702,,41.071346283,,,,94.328590393,,,,,,,,,,
29/3-1,2956.3140006,442429.40625,6759347.0,-2930.286621,SHETLAND GP.,Kyrre Fm.,,,2.0068967342,1.9131770134,,42.000038147,,,,95.128616333,,,,,,,,,,
29/3-1,2956.4660006,442429.40625,6759347.0,-2930.438721,SHETLAND GP.,Kyrre Fm.,,,2.0017161369,1.9347740412,,42.805583954,,,,96.064781189,,,,,,,,,,
29/3-1,2956.6180006,442429.40625,6759347.0,-2930.590576,SHETLAND GP.,Kyrre Fm.,,,1.9880299568,1.9442154169,,41.47019577,,,,96.709609985,,,,,,,,,,
29/3-1,2956.7700006,442429.40625,6759347.0,-2930.742676,SHETLAND GP.,Kyrre Fm.,,,1.9766825438,1.9353277683,,41.146274567,,,,96.906021118,,,,,,,,,,
29/3-1,2956.9220006,442429.40625,6759347.0,-2930.894775,SHETLAND GP.,Kyrre Fm.,,,1.9626307487,1.9132443666,,43.032089233,,,,96.87223053,,,,,,,,,,
29/3-1,2957.0740006,442429.40625,6759347.0,-2931.046631,SHETLAND GP.,Kyrre Fm.,,,1.9509612322,1.8906328678,,45.66040802,,,,96.882797241,,,,,,,,,,
29/3-1,2957.2260006,442429.40625,6759347.0,-2931.19873,SHETLAND GP.,Kyrre Fm.,,,1.9466289282,1.8687957525,,42.382358551,,,,96.980377197,,,,,,,,,,
29/3-1,2957.3780006,442429.40625,6759347.0,-2931.350586,SHETLAND GP.,Kyrre Fm.,,,1.9445817471,1.8494414091,,38.627479553,,,,97.045440674,,,,,,,,,,
29/3-1,2957.5300006,442429.40625,6759347.0,-2931.502686,SHETLAND GP.,Kyrre Fm.,,,1.9292268753,1.837854147,,38.257335663,,,,97.035812378,,,,,,,,,,
29/3-1,2957.6820006,442429.40625,6759347.0,-2931.654541,SHETLAND GP.,Kyrre Fm.,,,1.9125515223,1.8323836327,,40.800888062,,,,97.000564575,,,,,,,,,,
29/3-1,2957.8340006,442429.40625,6759347.0,-2931.806396,SHETLAND GP.,Kyrre Fm.,,,1.9092040062,1.8276443481,,43.484851837,,,,96.901611328,,,,,,,,,,
29/3-1,2957.9860006,442429.40625,6759347.0,-2931.958496,SHETLAND GP.,Kyrre Fm.,,,1.9096630812,1.8315938711,,43.680458069,,,,96.71232605,,,,,,,,,,
29/3-1,2958.1380006,442429.40625,6759347.0,-2932.110352,SHETLAND GP.,Kyrre Fm.,,,1.9199640751,1.8452312946,,41.252624512,,,,96.403305054,,,,,,,,,,
29/3-1,2958.2900006,442429.40625,6759347.0,-2932.262451,SHETLAND GP.,Kyrre Fm.,,,1.9394359589,1.8608087301,,40.544082642,,,,95.888191223,,,,,,,,,,
29/3-1,2958.4420006,442429.40625,6759347.0,-2932.414307,SHETLAND GP.,Kyrre Fm.,,,1.9594370127,1.8767925501,,42.812343597,,,,95.262878418,,,,,,,,,,
29/3-1,2958.5940006,442429.4375,6759347.0,-2932.566406,SHETLAND GP.,Kyrre Fm.,,,1.9809727669,1.8934262991,,43.584178925,,,,94.730262756,,,,,,,,,,
29/3-1,2958.7460006,442429.4375,6759347.0,-2932.718506,SHETLAND GP.,Kyrre Fm.,,,2.0029554367,1.9098483324,,41.814281464,,,,94.405174255,,,,,,,,,,
29/3-1,2958.8980006,442429.4375,6759347.0,-2932.870361,SHETLAND GP.,Kyrre Fm.,,,2.0137250423,1.9202381372,,40.366424561,,,,94.456695557,,,,,,,,,,
29/3-1,2959.0500006,442429.4375,6759347.0,-2933.022461,SHETLAND GP.,Kyrre Fm.,,,2.0192825794,1.9218014479,,41.719173431,,,,95.001487732,,,,,,,,,,
29/3-1,2959.2020006,442429.4375,6759347.0,-2933.174316,SHETLAND GP.,Kyrre Fm.,,,2.00725317,1.9109777212,,43.264633179,,,,95.940979004,,,,,,,,,,
29/3-1,2959.3540006,442429.4375,6759347.0,-2933.326172,SHETLAND GP.,Kyrre Fm.,,,1.962397337,1.8795484304,,44.891181946,,,,97.127868652,,,,,,,,,,
29/3-1,2959.5060006,442429.4375,6759347.0,-2933.478271,SHETLAND GP.,Kyrre Fm.,,,1.9076180458,1.8365446329,,47.546218872,,,,98.313415527,,,,,,,,,,
29/3-1,2959.6580006,442429.4375,6759347.0,-2933.630127,SHETLAND GP.,Kyrre Fm.,,,1.8525161743,1.7934378386,,49.263202667,,,,99.167488098,,,,,,,,,,
29/3-1,2959.8100006,442429.4375,6759347.0,-2933.782227,SHETLAND GP.,Kyrre Fm.,,,1.7942948341,1.7498369217,,47.848842621,,,,99.413406372,,,,,,,,,,
29/3-1,2959.9620006,442429.4375,6759347.0,-2933.934082,SHETLAND GP.,Kyrre Fm.,,,1.7438534498,1.7063281536,,45.460170746,,,,98.91746521,,,,,,,,,,
29/3-1,2960.1140006,442429.4375,6759347.0,-2934.086182,SHETLAND GP.,Kyrre Fm.,,,1.7225017548,1.6733028889,,44.757259369,,,,97.936843872,,,,,,,,,,
29/3-1,2960.2660006,442429.4375,6759347.0,-2934.238281,SHETLAND GP.,Kyrre Fm.,,,1.7377641201,1.6783881187,,44.835918427,,,,96.885528564,,,,,,,,,,
29/3-1,2960.4180006,442429.4375,6759347.0,-2934.390137,SHETLAND GP.,Kyrre Fm.,,,1.7808014154,1.7100536823,,43.328960419,,,,95.975578308,,,,,,,,,,
29/3-1,2960.5700006,442429.4375,6759347.0,-2934.542236,SHETLAND GP.,Kyrre Fm.,,,1.8330566883,1.7402441502,,40.484958649,,,,95.286727905,,,,,,,,,,
29/3-1,2960.7220006,442429.4375,6759347.0,-2934.694092,SHETLAND GP.,Kyrre Fm.,,,1.8851407766,1.7705743313,,39.401275635,,,,94.842597961,,,,,,,,,,
29/3-1,2960.8740006,442429.4375,6759347.0,-2934.845947,SHETLAND GP.,Kyrre Fm.,,,1.9290306568,1.7999186516,,39.951713562,,,,94.706687927,,,,,,,,,,
29/3-1,2961.0260006,442429.4375,6759347.0,-2934.997803,SHETLAND GP.,Kyrre Fm.,,,1.9562872648,1.8200939894,,41.594020844,,,,95.062446594,,,,,,,,,,
29/3-1,2961.1780006,442429.4375,6759347.0,-2935.149902,SHETLAND GP.,Kyrre Fm.,,,1.9595493078,1.8268846273,,44.132972717,,,,96.004814148,,,,,,,,,,
29/3-1,2961.3300006,442429.4375,6759347.0,-2935.302002,SHETLAND GP.,Kyrre Fm.,,,1.9236819744,1.8162343502,,45.066257477,,,,97.316467285,,,,,,,,,,
29/3-1,2961.4820006,442429.4375,6759347.0,-2935.453857,SHETLAND GP.,Kyrre Fm.,,,1.8610937595,1.7840716839,,45.267112732,,,,98.656486511,,,,,,,,,,
29/3-1,2961.6340006,442429.4375,6759347.0,-2935.605957,SHETLAND GP.,Kyrre Fm.,,,1.7956961393,1.7422884703,,43.574249268,,,,99.648979187,,,,,,,,,,
29/3-1,2961.7860006,442429.4375,6759347.0,-2935.757813,SHETLAND GP.,Kyrre Fm.,,,1.7358810902,1.7013524771,,42.582191467,,,,99.805099487,,,,,,,,,,
29/3-1,2961.9380006,442429.4375,6759347.0,-2935.909912,SHETLAND GP.,Kyrre Fm.,,,1.6986714602,1.6755139828,,44.187664032,,,,99.02645874,,,,,,,,,,
29/3-1,2962.0900006,442429.4375,6759347.0,-2936.062012,SHETLAND GP.,Kyrre Fm.,,,1.6959546804,1.6712232828,,45.568088531,,,,97.718025208,,,,,,,,,,
29/3-1,2962.2420006,442429.4375,6759347.0,-2936.213867,SHETLAND GP.,Kyrre Fm.,,,1.7294304371,1.6753394604,,45.622131348,,,,96.297615051,,,,,,,,,,
29/3-1,2962.3940006,442429.4375,6759347.0,-2936.365723,SHETLAND GP.,Kyrre Fm.,,,1.7821273804,1.6801140308,,43.495708466,,,,95.260261536,,,,,,,,,,
29/3-1,2962.5460006,442429.4375,6759347.0,-2936.517578,SHETLAND GP.,Kyrre Fm.,,,1.8342757225,1.6858533621,,42.718517303,,,,95.05632019,,,,,,,,,,
29/3-1,2962.6980006,442429.46875,6759347.0,-2936.669678,SHETLAND GP.,Kyrre Fm.,,,1.866204977,1.6920218468,,44.47946167,,,,95.696006775,,,,,,,,,,
29/3-1,2962.8500006,442429.46875,6759347.0,-2936.821777,SHETLAND GP.,Kyrre Fm.,,,1.8599768877,1.6947774887,,47.437416077,,,,96.910049438,,,,,,,,,,
29/3-1,2963.0020006,442429.46875,6759347.0,-2936.973633,SHETLAND GP.,Kyrre Fm.,,,1.8249019384,1.6944246292,,47.272636414,,,,98.345848083,,,,,,,,,,
29/3-1,2963.1540006,442429.46875,6759347.0,-2937.125732,SHETLAND GP.,Kyrre Fm.,,,1.7779349089,1.6939265728,,44.926956177,,,,99.515800476,,,,,,,,,,
29/3-1,2963.3060006,442429.46875,6759347.0,-2937.277588,SHETLAND GP.,Kyrre Fm.,,,1.7329912186,1.6921999454,,44.152698517,,,,99.983779907,,,,,,,,,,
29/3-1,2963.4580006,442429.46875,6759347.0,-2937.429688,SHETLAND GP.,Kyrre Fm.,,,1.7033628225,1.6868232489,,47.207870483,,,,99.503623962,,,,,,,,,,
29/3-1,2963.6100006,442429.46875,6759347.0,-2937.581787,SHETLAND GP.,Kyrre Fm.,,,1.6983159781,1.6849960089,,50.280391693,,,,98.175720215,,,,,,,,,,
29/3-1,2963.7620006,442429.46875,6759347.0,-2937.733643,SHETLAND GP.,Kyrre Fm.,,,1.7374854088,1.6971844435,,46.939502716,,,,96.529968262,,,,,,,,,,
29/3-1,2963.9140006,442429.46875,6759347.0,-2937.885498,SHETLAND GP.,Kyrre Fm.,,,1.812671423,1.7176138163,,41.608970642,,,,95.159034729,,,,,,,,,,
29/3-1,2964.0660006,442429.46875,6759347.0,-2938.037354,SHETLAND GP.,Kyrre Fm.,,,1.8922374249,1.7390301228,,41.718715668,,,,94.449104309,,,,,,,,,,
29/3-1,2964.2180006,442429.46875,6759347.0,-2938.189453,SHETLAND GP.,Kyrre Fm.,,,1.9517896175,1.7685670853,,45.7748909,,,,94.577919006,,,,,,,,,,
29/3-1,2964.3700006,442429.46875,6759347.0,-2938.341553,SHETLAND GP.,Kyrre Fm.,,,1.9698067904,1.8070430756,,47.782226563,,,,95.446388245,,,,,,,,,,
29/3-1,2964.5220006,442429.46875,6759347.0,-2938.493408,SHETLAND GP.,Kyrre Fm.,,,1.9552948475,1.8440651894,,45.605140686,,,,96.61856842,,,,,,,,,,
29/3-1,2964.6740006,442429.46875,6759347.0,-2938.645508,SHETLAND GP.,Kyrre Fm.,,,1.9300538301,1.8780299425,,45.418186188,,,,97.499191284,,,,,,,,,,
29/3-1,2964.8260006,442429.46875,6759347.0,-2938.797363,SHETLAND GP.,Kyrre Fm.,,,1.9133000374,1.9131318331,,47.25535965,,,,97.383323669,,,,,,,,,,
29/3-1,2964.9780006,442429.46875,6759347.0,-2938.949463,SHETLAND GP.,Kyrre Fm.,,,1.9369286299,1.9523847103,,47.701271057,,,,95.879051208,,,,,,,,,,
29/3-1,2965.1300006,442429.46875,6759347.0,-2939.101318,SHETLAND GP.,Kyrre Fm.,,,2.0116741657,1.9970484972,,45.193244934,,,,93.451210022,,,,,,,,,,
29/3-1,2965.2820006,442429.46875,6759347.0,-2939.253418,SHETLAND GP.,Kyrre Fm.,,,2.1082720757,2.0459725857,,41.260890961,,,,91.210784912,,,,,,,,,,
29/3-1,2965.4340006,442429.46875,6759347.0,-2939.405273,SHETLAND GP.,Kyrre Fm.,,,2.2143595219,2.0963509083,,38.722473145,,,,90.020637512,,,,,,,,,,
29/3-1,2965.5860006,442429.46875,6759347.0,-2939.557129,SHETLAND GP.,Kyrre Fm.,,,2.3142428398,2.1452965736,,37.253574371,,,,90.04989624,,,,,,,,,,
29/3-1,2965.7380006,442429.46875,6759347.0,-2939.709229,SHETLAND GP.,Kyrre Fm.,,,2.3781778812,2.1890263557,,39.100799561,,,,91.129196167,,,,,,,,,,
29/3-1,2965.8900006,442429.46875,6759347.0,-2939.861084,SHETLAND GP.,Kyrre Fm.,,,2.4099173546,2.2261366844,,41.88615799,,,,92.4737854,,,,,,,,,,
29/3-1,2966.0420006,442429.46875,6759347.0,-2940.013184,SHETLAND GP.,Kyrre Fm.,,,2.3957476616,2.236979723,,43.326942444,,,,93.42754364,,,,,,,,,,
29/3-1,2966.1940006,442429.46875,6759347.0,-2940.165283,SHETLAND GP.,Kyrre Fm.,,,2.3301489353,2.2053029537,,41.511844635,,,,94.320625305,,,,,,,,,,
